anime_id,eng_version,Score,Genres,Episodes,Type,Premiered,Members
1097,Lime-iro Senkitan,5.97,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",13,TV,Winter 2003,9017
8855,Eiyuu Gaiden Mozaicka,5.97,Fantasy,4,OVA,,1133
9045,Jack to Mame no Ki (OVA),5.97,"Adventure, Kids, Fantasy",1,OVA,,1069
31111,Nisshin Seifun Group CM,5.97,"Kids, Slice of Life",3,Special,,1439
4084,The Erotic Temptress,5.97,"Fantasy, Hentai, Supernatural, Horror",5,OVA,,1991
17951,Hello Kitty in Snow White,5.97,"Kids, Fantasy",1,OVA,,479
17965,Tetsuwan Atom: Ao Kishi no Kan,5.97,"Action, Mecha, Sci-Fi",1,Movie,,695
4164,Tales of Titillation,5.96,"Comedy, Hentai, Magic",3,OVA,,2362
7247,Naked Wolves,5.96,"Action, Kids, Sports, Comedy",52,TV,Spring 2009,593
1378,Wrath of the Ninja,5.96,"Action, Martial Arts, Samurai",1,Movie,,4410
9385,Six God Combination GodMars:The Movie,5.96,"Action, Mecha, Sci-Fi, Space",1,Movie,,617
35770,Hungry Days: Aoharu ka yo.,5.96,"Slice of Life, Magic, Romance",,Special,,5552
1406,Stepmother's Sin,5.96,"Drama, Hentai, Romance",2,OVA,,4502
6889,Time Bokan Series: Zenderman,5.96,"Action, Sci-Fi, Adventure, Comedy, Super Power, Mecha",52,TV,Winter 1979,709
5316,Rape! Rape! Rape!,5.96,Hentai,3,OVA,,7162
15577,Hello Kitty in Alice in Wonderland,5.96,"Fantasy, Kids",1,OVA,,544
18085,Hello Kitty in Swan Princess,5.96,"Kids, Fantasy",1,OVA,,391
32600,Kanojo wa Zombie,5.96,"Music, Romance",1,Music,,1056
1452,The Samurai,5.96,"Comedy, Romance, School, Shounen",1,OVA,,1750
2461,Metal Skin Panic MADOX-01,5.96,"Action, Mecha, Sci-Fi",1,OVA,,4701
18205,World Fool News,5.96,"Slice of Life, Comedy",12,TV,Spring 2014,1915
38513,Rape Gouhouka!!!,5.96,Hentai,2,ONA,,3784
13143,Baku Tech! Bakugan,5.96,"Action, Game, Shounen",51,TV,Spring 2012,3488
15663,Keroppi in The Adventures of Gulliver,5.96,"Adventure, Fantasy, Kids",1,OVA,,338
3525,Extra,5.96,"Action, Sci-Fi, Music, Dementia, Horror",1,Music,,3921
10691,Downloader,5.96,Music,1,Music,,5094
756,School Days ONA,5.96,"Romance, School, Drama",1,ONA,,31294
1106,Eikyuu Kazoku,5.96,"Psychological, Comedy",1,Movie,,8302
37481,Music Girls,5.96,"Music, Slice of Life",12,TV,Summer 2018,12816
2714,Graduation,5.96,"Drama, School",2,OVA,,1044
40197,Urashimasakatasen no Nichijou,5.96,"Slice of Life, Comedy, School",12,TV,Fall 2019,4094
41211,Fukai ni Nemuru Oujo no Abaddon The Animation,5.96,Hentai,,ONA,,1161
1226,Angel Links,5.96,"Action, Adventure, Space, Comedy, Romance, Drama, Sci-Fi",13,TV,Spring 1999,7429
3599,Spirit Warrior,5.96,"Action, Demons, Horror",2,OVA,,1590
2693,Suddenly Princess,5.96,"Comedy, Fantasy",3,OVA,,2756
10575,Naisho no Wakana-san,5.96,Hentai,1,OVA,,3132
6809,Toshi Densetsu Monogatari Hikiko,5.96,Horror,1,OVA,,4567
588,Itsudatte My Santa!,5.96,"Ecchi, Fantasy, Romance, Comedy, Shounen",2,OVA,,11800
2536,Angelique: Shiroi Tsubasa no Memoire,5.96,"Sci-Fi, Harem, Drama, Magic, Romance, Fantasy, Shoujo",2,OVA,,2765
42143,Aya to Majo,5.95,Magic,1,Movie,,3328
18747,Hotaru Kagayaku,5.95,"Drama, Kids",1,OVA,,308
21997,Duel Masters Victory V,5.95,"Action, Adventure, Comedy, Shounen",51,TV,Spring 2012,844
5157,Reign:The Conqueror Movie,5.95,"Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural",1,Movie,,1987
3595,Spirit Warrior,5.95,"Action, Demons, Horror",3,OVA,,2006
30278,Ghost Messenger Movie,5.95,"Action, Supernatural",1,Movie,,761
29613,Perman: Birdman ga Yatte Kita!!,5.95,"Kids, Adventure, Comedy, Super Power",1,Movie,,322
18827,Hello Kitty in The Sleeping Princess,5.95,"Fantasy, Kids, Magic",1,Movie,,380
32248,Masamune Datenicle,5.95,"Action, Historical, Super Power, Samurai",6,ONA,,3251
31454,Gundam: G no Reconguista - From the Past to the Future,5.95,"Action, Mecha, Sci-Fi, Space",1,Special,,2011
39217,Mijikamon Episode 0,5.95,Comedy,1,ONA,,2636
38831,Yue ni Hitozuma wa Netorareta.,5.95,Hentai,2,OVA,,2542
31890,Nurse Witch Komugi-chan R,5.95,"Comedy, Magic, Parody",12,TV,Winter 2016,10772
36156,Keifuku-san,5.95,Fantasy,1,ONA,,2419
30193,The Dearest,5.95,Drama,1,Movie,,404
3336,Open Your Mind,5.95,Fantasy,1,OVA,,2841
8180,Loving Angel Angelique Chibi Adventure Special 2,5.95,"Adventure, Comedy",1,Special,,634
6985,The Rebirth of Buddha,5.95,"Psychological, Supernatural, Romance",1,Movie,,5776
8451,Miyazawa Kenji Collection - The Acorns and the Wildcat,5.95,Drama,1,OVA,,553
38347,KisKis! Wo de Nanyou Shi Bohe Tang,5.95,"Harem, Romance",4,Special,,946
5862,Fumoon,5.95,Sci-Fi,1,Special,,844
6268,Sekishoku Elegy,5.95,Romance,1,OVA,,828
41182,Love Live! Sunshine!! Photo Session,5.95,Comedy,10,Movie,,1407
8919,Licca-chan no Nichiyoubi,5.95,Adventure,1,OVA,,616
6523,Porong Porong Pororo,5.95,Kids,52,TV,Fall 2003,489
27789,Yodaka no Hoshi (Music),5.94,"Slice of Life, Fantasy, Music, Drama",1,Music,,941
22835,Himegoto,5.94,"Slice of Life, Comedy, Ecchi, School",13,TV,Summer 2014,95796
28227,White Album 2 Picture Drama,5.94,"Ecchi, Drama",2,Special,,5511
29834,Moshidora Recap,5.94,"Drama, Sports",1,Special,,529
37124,THE iDOLM@STER Cinderella Girls: Starlight Stage - Shinshun! Happy New Year Campaign,5.94,"Game, Music",1,Special,,790
6156,Pleasant Goat and Big Big Wolf:The Super Snail Adventure,5.94,"Adventure, Comedy, Kids",1,Movie,,361
34489,Cinderella Girls Gekijou: 5 Shuunen Kinen Short Anime,5.94,Comedy,1,ONA,,1681
24855,Girl Friend Beta,5.94,"School, Slice of Life",12,TV,Fall 2014,36671
36639,Shadowverse,5.94,"Fantasy, Game",,ONA,,797
2434,Slutty-Princess Diaries,5.94,Hentai,3,OVA,,2195
36298,Robot Girls Z: Fukkatsu no Chika Teikoku!? Robot Girls Z vs. Nazo no Sandai Shuyaku Robo!,5.94,"Comedy, Parody, Mecha",1,Special,,712
5396,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,5.94,Mecha,2,OVA,,621
10799,Chime,5.94,Music,1,Music,,4266
40147,Nani mo Shite Agerarenai,5.94,Music,1,Music,,823
20959,Kansen: Ball Buster The Animation,5.94,Hentai,1,OVA,,5082
30923,Colorful Ninja Iromaki,5.94,Fantasy,1,Movie,,1055
366,Agent AIKa,5.94,"Action, Ecchi, Adventure, Comedy, Sci-Fi",7,OVA,,27134
1351,Angel Cop,5.94,"Action, Sci-Fi, Police",6,OVA,,13139
5474,Yobarete Tobidete Akubi-chan,5.94,"Comedy, Fantasy, Kids",26,TV,Winter 2002,608
5475,Time Bokan 2000: Kaitou Kiramekiman,5.94,"Action, Adventure, Comedy, Mecha, Sci-Fi",26,TV,Spring 2000,696
8409,Marie & Gali ver. 2.0,5.94,Comedy,30,TV,Spring 2010,857
16345,Ninkuu: Knife no Bohyou,5.94,"Action, Adventure, Comedy, Martial Arts, Shounen",1,Special,,604
39990,Vlad Love,5.94,"Comedy, Supernatural, Vampire, School",12,TV,Winter 2021,22816
38285,Crystal Sky of Yesterday,5.94,"Drama, Romance, School, Slice of Life",1,ONA,,825
5263,Tomorrow's Song,5.94,"Music, Kids",1,Music,,681
19165,Fate/Zero Cafe,5.94,"Comedy, Parody",2,Movie,,16811
38572,Assassins Pride,5.94,Fantasy,12,TV,Fall 2019,215988
9880,Esper Mami: Hoshizora no Dancing Doll,5.94,"Fantasy, Shounen",1,Movie,,462
41340,Uchida Shungicu no Noroi no One-Piece,5.94,"Horror, Romance, Shoujo",1,Special,,704
38987,True Tears Recap,5.94,Drama,1,Special,,770
9393,T.P. Sakura: Time Paladin Sakura,5.94,"Action, Magic",2,OVA,,3862
31424,Inyouchuu Etsu Special,5.94,"Hentai, Supernatural, Demons, Horror",1,Special,,1853
1155,Melty Lancer,5.94,"Adventure, Comedy, Sci-Fi, Space",6,OVA,,1765
9098,Mobile Suit SD Gundam Festival,5.94,"Action, Comedy, Fantasy, Mecha, Parody",1,Movie,,1597
31793,Mahou Shoujo Nante Mouiidesukara,5.94,"Comedy, Magic",12,TV,Winter 2016,22093
5344,Time Bokan Series: Itadakiman,5.94,Mecha,20,TV,Spring 1983,690
4917,Galaxy Investigation 2100:Border Planet,5.94,"Sci-Fi, Adventure, Mystery, Romance",1,Special,,778
216,Welcome to Pia Carrot! Sayaka's Love Story,5.94,"Comedy, Romance",1,Movie,,2450
1269,Bio Hunter,5.94,"Action, Demons, Horror",1,OVA,,10389
2305,Mobile Suit SD Gundam Mk III,5.94,"Mecha, Parody, Sci-Fi",6,OVA,,2753
36992,Tomie,5.93,"Drama, Horror, Josei, Supernatural",2,Special,,18008
37857,Guilty Gear X,5.93,"Action, Game, Super Power, Martial Arts",1,Special,,513
39836,Yamishibai:Japanese Ghost Stories 7,5.93,"Dementia, Horror, Supernatural",13,TV,Summer 2019,11916
30058,Hong Ling Jin Xia,5.93,"Action, School",1,ONA,,322
23213,Insufficient Direction,5.93,"Comedy, Josei, Slice of Life",13,TV,Spring 2014,6016
37026,Koukaku no Pandora: Pandoradio,5.93,"Sci-Fi, Comedy",6,Special,,1420
3422,Like Mother Like Daughter,5.93,Hentai,2,OVA,,4187
17351,Mangirl!: Asobu Henshuu Girl,5.93,"Comedy, Slice of Life",1,Special,,5987
39173,Haita,5.93,Music,1,Music,,197
13673,Otome Nadeshiko Koi Techou,5.93,"Historical, Shoujo",1,OVA,,4558
40558,Little Scarlet Bad Girl feat. Hatsune Miku,5.93,Music,1,Music,,247
12995,Dark Blue,5.93,Hentai,2,OVA,,7172
3108,Widow,5.93,Hentai,2,OVA,,2346
29765,Metropolis (2009),5.93,,1,Movie,,731
10906,Hakoiri Shoujo: Virgin Territory,5.93,Hentai,2,OVA,,5502
37590,Devilman: Crybaby - Digest Eizou,5.93,"Action, Demons, Horror, Supernatural",1,ONA,,5843
4364,The Last Kunoichi,5.93,Hentai,2,OVA,,2269
3039,Campus,5.93,Hentai,2,OVA,,2725
32816,Teekyuu 6 Specials,5.93,"Comedy, Sports, Shounen",2,Special,,2751
33434,HEYBOT!,5.93,"Sci-Fi, Comedy, Parody, Kids",50,TV,Fall 2016,1795
9939,Kunoichi Sakuya,5.93,Hentai,2,OVA,,2258
41204,3-pun de Wakaru! Kore made no Love Live!,5.93,Music,1,ONA,,2069
10325,Kyuuketsuki,5.93,"Hentai, Vampire",2,OVA,,6814
2731,Shishunki Bishoujo Gattai Robo Z-Mind,5.93,"Action, Parody, Mecha",6,OVA,,756
1332,The Elven Bride,5.93,"Fantasy, Hentai",2,OVA,,2885
294,Divergence Eve,5.93,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",13,TV,Summer 2003,10680
31738,Nanairo Kakumei,5.93,"Comedy, School, Shoujo",3,Special,,1207
4264,Ultraviolet:Code 044,5.93,"Action, Sci-Fi",12,TV,Summer 2008,5748
30571,Sonic Soldier Borgman:Madnight☆Gigs!,5.93,"Action, Demons, Music, Sci-Fi, Shounen",1,OVA,,443
29801,THE IDOLM@STER MILLION LIVE! 1st ANNIVERSARY PV,5.93,Drama,1,Special,,2715
11715,Kamisama Dolls Specials,5.93,Comedy,6,Special,,6248
23423,Paradise of Innocence,5.93,"Comedy, Ecchi, Romance, School, Seinen",3,OVA,,21664
6443,AIKa Zero,5.93,"Action, Ecchi, Adventure, Comedy",3,OVA,,15083
39519,Dragon's Dogma,5.93,"Action, Adventure, Fantasy",7,ONA,,14010
9770,Hello Kitty:Stump Village,5.93,"Fantasy, Kids",26,TV,,584
2187,Gold Throbber,5.93,Hentai,2,OVA,,1851
5875,The Stolen Lump,5.93,"Comedy, Demons",1,Movie,,2539
361,Memories Off,5.93,"Romance, Drama",3,OVA,,5715
23409,Duel Masters VS,5.92,"Action, Adventure, Comedy, Shounen",49,TV,Spring 2014,900
23303,A Journey to Hiroshima,5.92,"Drama, Historical, Slice of Life",1,OVA,,359
45999,Enen no Shouboutai Mini Anime,5.92,Comedy,,ONA,,5392
18599,Chocotan!,5.92,"Comedy, Shoujo",1,Special,,4715
34657,Kawazuno Mekaridoki,5.92,Music,1,Music,,258
36752,Robotic Girl,5.92,Music,1,Music,,326
28367,Dr. Slump:New Year Doesn't Come,5.92,"Sci-Fi, Comedy, Shounen",3,Special,,600
41586,number24 Recap,5.92,"Sports, School",1,Special,,1600
41339,Blue: Line Step Brush,5.92,"Slice of Life, Drama",1,ONA,,485
38678,Kimi no Matsu Mirai (Basho) e,5.92,"Sci-Fi, Slice of Life",1,ONA,,1248
7164,Catman Specials,5.92,"Slice of Life, Fantasy, Comedy",4,Special,,551
1928,Early Reins,5.92,"Action, Adventure, Seinen",1,OVA,,2949
37484,Duel Masters!,5.92,"Action, Adventure, Comedy, Shounen",51,TV,Spring 2018,932
2095,Salamander,5.92,"Adventure, Sci-Fi",3,OVA,,1200
33281,Mori no Andou,5.92,Comedy,1,ONA,,2315
2195,Naughty Nurses,5.92,Hentai,2,OVA,,2447
2360,Urotsukidoji II:Legend of the Demon Womb (movie),5.92,"Demons, Fantasy, Hentai, Horror, Sci-Fi",1,Movie,,3096
9591,Code Geass:Lelouch of the Rebellion R2 Extra Flash - Baba Theater Redux,5.92,Parody,9,Special,,13998
7290,Cyborg 009 and the Monster Wars,5.92,"Action, Adventure, Sci-Fi",1,Movie,,1582
2910,Love Love 7 DVD Specials,5.92,"Comedy, Ecchi",7,Special,,2118
17295,Cosmic Break,5.92,"Game, Drama, Mecha",4,ONA,,568
3235,Ambassador Magma,5.92,"Action, Space, Super Power, Sci-Fi, Shounen",13,OVA,,839
33905,Hatsune Miku: Hiyashite Narasou Okashi no Ii Oto,5.92,Music,1,ONA,,2072
2440,Suki da yo!,5.92,Hentai,2,OVA,,1767
25871,Growing Up With Hello Kitty,5.92,"Kids, Slice of Life, Comedy",16,OVA,,425
39780,Popee the Performer: Countdown Special,5.92,"Comedy, Demons, School",1,Special,,446
3176,Gandalla:The King of Burning Desert,5.92,"Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural",26,TV,Spring 1998,1381
33885,Hane (2016),5.92,Music,1,Music,,317
5117,Legend of the Black Eye,5.92,"Fantasy, Hentai",5,OVA,,1425
858,Gunparade Orchestra,5.92,"Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life",24,TV,Fall 2005,4027
4091,sound / phantasma / mirror,5.92,Slice of Life,1,Movie,,2371
36169,World's End Umbrella,5.91,Music,1,Music,,517
9940,Mai no Mahou to Katei no Hi,5.91,"Drama, Magic",1,Special,,1559
14359,Vocaloid China Project Senden Animation,5.91,"Music, Fantasy",5,Music,,2445
39482,"Ore, Twintail ni Narimasu. Recap",5.91,"Action, Comedy, Parody, Super Power",1,Special,,2178
14183,Aitsu to Lullaby: Suiyobi no Cinderella,5.91,"Romance, Drama, Shounen",1,Movie,,502
13643,Sex Exchange (2),5.91,Hentai,1,OVA,,2794
24127,Hashi no Mukou,5.91,"Historical, Horror, Supernatural",1,ONA,,1536
13691,Taisei Kensetsu: Shin Doha Kokusai Kuukou,5.91,Drama,1,Special,,3195
56,Avenger,5.91,"Adventure, Fantasy, Sci-Fi, Shounen",13,TV,Fall 2003,15779
2436,Angelium,5.91,Hentai,2,OVA,,4626
34738,SENGOKUCHOJYUGIGA,5.91,"Historical, Demons, Supernatural, Samurai",13,TV,Winter 2017,2564
1912,Marginal Prince: Gekkeiju no Ouji-tachi,5.91,"Romance, School, Shounen Ai",13,TV,Fall 2006,12026
21013,Marvel Disk Wars: The Avengers,5.91,"Action, Kids, Super Power",51,TV,Spring 2014,6916
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,5.91,"Action, Mecha, Historical",1,Movie,,1884
35625,Rara Maji,5.91,"Fantasy, Game, Magic, Music",1,ONA,,531
3254,Luv Wave,5.91,"Action, Drama, Hentai, Horror, Mystery, Police, Romance, Sci-Fi",3,OVA,,2481
33798,Cheer Danshi!! Recap,5.91,"Sports, School",1,Special,,4137
33777,Crazy Little Thing,5.91,"Dementia, Drama",1,Movie,,628
3813,Moonlight Pierce,5.91,"Fantasy, Mystery, Romance, Shoujo",1,OVA,,647
3258,Lily C.A.T.,5.91,"Space, Horror, Sci-Fi",1,Movie,,5379
3795,Flower & Snake The Animation,5.91,Hentai,3,OVA,,2456
3759,School Days: Valentine Days,5.91,"Comedy, Romance, School",1,OVA,,45904
3728,True Blue,5.91,Hentai,2,OVA,,5113
16317,Ishida & Asakura,5.91,"Comedy, School, Seinen",12,TV,Winter 2013,12674
22735,Oreca Battle,5.91,Game,51,TV,Spring 2014,2233
22031,Samurai Gun Special,5.91,"Action, Historical, Seinen",1,Special,,755
1940,Outlanders,5.91,"Sci-Fi, Adventure, Comedy, Ecchi, Shounen",1,OVA,,5869
35809,Otome Chic,5.91,Music,1,Music,,526
36797,gdgd men's Party,5.91,"Comedy, Fantasy",12,TV,Winter 2018,2437
29876,School Shock,5.91,"Action, Sci-Fi, Comedy, Romance, Fantasy, Mecha, School",6,ONA,,15657
5052,8 Man,5.91,"Action, Mecha, Drama, Sci-Fi",56,TV,Fall 1963,1300
28519,Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,5.91,Hentai,2,OVA,,3649
19521,GAME OVER feat. Hatsune Miku,5.91,Music,1,Music,,2336
41794,Natsu ga Owaru made The Animation,5.91,Hentai,2,OVA,,2238
1405,Tokio Private Police,5.91,"Comedy, Hentai, Parody, Romance",2,OVA,,2017
44193,Ano Ko no Kawari ni Suki na Dake,5.91,Hentai,2,OVA,,1097
275,Love♥Love?,5.91,"Ecchi, Comedy, Harem, Romance",9,TV,Spring 2004,19439
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,5.9,"Action, Sci-Fi, Adventure, Space, Drama, Shounen",1,Movie,,738
1385,Black Widow,5.9,Hentai,2,OVA,,3550
35115,Warau Salesman Episode 0,5.9,"Psychological, Seinen, Supernatural",1,Special,,653
40414,Hitojichi Koukan feat. Hatsune Miku,5.9,Music,1,Music,,176
9794,Tono to Issho 1.5,5.9,"Comedy, Historical, Parody, Samurai, Seinen",1,OVA,,633
15749,Chiisana Ojisan,5.9,Slice of Life,30,TV,,665
36646,Daitai 3-pun de Wakaru .hack History,5.9,"Game, Comedy",1,ONA,,1048
34678,Kingsglaive: FFXV Fan Kansha Tokubetsu Movie,5.9,Action,1,ONA,,1562
37037,"Animegataris: Yuku Toshi, Kuru Toshi",5.9,Comedy,1,ONA,,753
28991,Ninja & Soldier,5.9,Psychological,1,Movie,,363
2574,Kashi no Ki Mokku,5.9,"Adventure, Fantasy",52,TV,Winter 1972,1422
30499,Rolling☆Girls: Chibi☆Rolling☆Girls Korokoro Gekijou,5.9,Slice of Life,12,Special,,3551
7264,Onmyouji Ayakashi no Megami: Inran Jubaku,5.9,"Hentai, Yuri",2,OVA,,4388
38389,He Wei Dao x Re:Cong Ling Kaishi de Yi Shijie Shenghuo,5.9,Fantasy,2,ONA,,10159
38621,Makai Kishi Ingrid: Re - Mesu Buta Dorei ni Ochita Makai Kishi,5.9,"Hentai, Demons, Martial Arts, Fantasy",1,OVA,,2102
41558,Future Folktales,5.9,Adventure,13,TV,Spring 2020,2772
33966,100 Sleeping Princes and the Kingdom of Dreams,5.9,"Adventure, Harem, Fantasy",12,TV,Summer 2018,14569
37318,Toji no Miko: Kizamishi Issen no Tomoshibi,5.9,"Action, Comedy",2,ONA,,2009
5469,Birthday Boy,5.9,"Action, Military, Historical, Drama",1,Movie,,1598
2261,Malice@Doll,5.9,"Horror, Psychological, Sci-Fi",3,OVA,,3680
31018,DD Fist of the North Star 2:Strawberry Flavor Plus,5.9,"Comedy, Parody, School, Seinen",12,TV,Fall 2015,2961
5503,Atagoal - Cat's Magical Forest,5.9,Kids,1,Movie,,669
21427,Minna Atsumare! Falcom Gakuen,5.9,"Parody, Comedy, School, Seinen",13,TV,Winter 2014,4641
5785,G-9,5.9,Fantasy,1,OVA,,2332
36451,Still,5.9,Music,1,Music,,797
904,Dragon Ball Z:Bio-Broly,5.9,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",1,Movie,,92592
2375,Shusaku Replay,5.9,"Hentai, School",4,OVA,,1969
33803,SENGOKUCHOJYUGIGA,5.89,"Historical, Demons, Supernatural, Samurai",13,TV,Fall 2016,5574
510,Kakyusei 2,5.89,"Comedy, Drama, Harem, Romance, School",13,TV,Fall 2004,5069
33532,Twin Angels Break,5.89,"Drama, Magic",12,TV,Spring 2017,10998
35418,Sin: Nanatsu no Taizai Zange-roku Specials,5.89,"Ecchi, Fantasy",7,Special,,5400
35417,Sin: Nanatsu no Taizai Zange-roku,5.89,"Ecchi, Fantasy",12,ONA,,9663
29643,6HP (Six Hearts Princess),5.89,Magic,,Special,,4330
28925,Youkai Watch: Best 10,5.89,"Kids, Comedy, Supernatural",1,Special,,544
27613,Selector Infected WIXOSS: Midoriko-san to Piruruku-tan,5.89,Comedy,3,Special,,8423
28537,Garo:Crimson Moon,5.89,"Action, Demons, Fantasy, Magic, Supernatural",23,TV,Fall 2015,26839
42141,Kanojo ga Yatsu ni Idakareta Hi,5.89,Hentai,,OVA,,2010
12971,Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,5.89,"Magic, Shoujo",1,Movie,,439
5927,Star Cat Fullhouse,5.89,"Sci-Fi, Comedy, Romance",4,OVA,,822
13255,Haru wa Kuru,5.89,Adventure,1,ONA,,792
6077,Akubi Girl,5.89,"Comedy, Fantasy",26,TV,Spring 2006,690
35501,Mahou Shoujo Lyrical Nanoha Picture Drama,5.89,"Comedy, Parody, Magic",1,Special,,893
40477,Curry Meshi x Zombieland Saga,5.89,"Music, Supernatural",1,Special,,5739
33026,Time Bokan 24,5.89,"Adventure, Comedy, Mecha",24,TV,Fall 2016,4134
736,Level-C,5.89,"Hentai, Drama, Yaoi",1,OVA,,13308
34878,Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,5.89,"Sci-Fi, Comedy, Shounen",1,Special,,444
27997,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,5.89,Magic,2,OVA,,1159
31403,Colosseum no Senki: Another Story,5.89,"Hentai, Fantasy",2,OVA,,3140
4210,Twilight of the Cockroaches,5.89,"Drama, Military",1,Movie,,1574
27677,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,5.89,"Action, Parody, Military, Sci-Fi",1,Special,,643
3157,Guardian Hearts-Power UP!,5.89,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance",4,OVA,,3273
37980,Welcome to the JAPARI PARK,5.89,"Adventure, Comedy, Fantasy",36,ONA,,3556
39799,Val x Love,5.89,"Harem, Comedy, Supernatural, Romance, Ecchi, School, Shounen",12,TV,Fall 2019,61341
4553,Sukima no Kuni no Polta,5.89,Fantasy,13,TV,Fall 2005,336
35552,Pokemon Daisuki Club,5.89,"Music, Comedy",,Music,,1089
20961,Paroru's Future Island,5.89,"Action, Adventure, Fantasy",1,Movie,,2416
8130,Mighty Orbots,5.89,"Sci-Fi, Adventure, Comedy, Mecha",13,TV,Fall 1984,571
2145,Black Gate: Kanin no Gakuen,5.89,"Fantasy, Hentai, Supernatural",2,OVA,,4643
31769,The Hyuga Episode of Kojiki,5.89,Historical,1,Movie,,347
8241,Rio - Rainbow Gate!:Reshuffle,5.89,"Game, Comedy, Ecchi",13,TV,Winter 2011,34028
24109,Tooryanse,5.89,"Supernatural, Music",1,Music,,633
2092,Kiss wa Hitomi ni Shite,5.89,"Drama, Romance, Shoujo",1,OVA,,976
1711,Ryuusei Sentai Musumet,5.89,"Adventure, Comedy, Ecchi, Romance, Sci-Fi",13,TV,Fall 2004,2305
19971,The Stingiest Man in Town,5.89,"Supernatural, Historical, Music, Drama",1,Special,,389
37933,Mahou Shoujo Lyrical Nanoha A's Picture Drama,5.89,"Comedy, Magic, Parody",1,Special,,939
36603,Neko Matsuri,5.89,Music,1,Music,,983
32927,Mobile Suit Gundam UC: A Phantom World,5.89,"Action, Mecha",1,Special,,1422
30289,Dededen,5.89,Slice of Life,5,Special,,422
35573,Tsuma ga Onsen de Circle Nakama no Nikubenki ni Natta no Desu ga... Anime Edition,5.89,Hentai,1,OVA,,2646
36577,Dungeon Meshi,5.88,Fantasy,2,ONA,,1337
19397,Zettai Bouei Leviathan: Mini Takibi Gekijou,5.88,"Fantasy, Magic, Comedy",13,Special,,1768
2754,Cleopatra D.C.,5.88,"Action, Adventure, Sci-Fi",3,OVA,,2407
5411,Suika: Manatsu no Okurimono,5.88,"Fantasy, Romance, Hentai, Drama",1,OVA,,1586
8150,Spooky Kitaro:The All Seeing Eye,5.88,"Adventure, Comedy, Fantasy, Horror, Supernatural",1,Movie,,692
1038,Mizuiro,5.88,Hentai,2,OVA,,2100
14347,Ryo,5.88,"Action, Samurai, Historical, Drama",1,Movie,,11637
4009,Sex Ward,5.88,Hentai,2,OVA,,2054
1665,Babel II,5.88,"Action, Sci-Fi, Mecha",4,OVA,,2096
6071,Eleven Cats,5.88,Fantasy,1,Movie,,695
8745,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,5.88,"Action, Demons, Supernatural, Fantasy",1,OVA,,615
9167,Shukufuku no Campanella Specials,5.88,Ecchi,6,Special,,3679
18039,Rescue Me!,5.88,"Ecchi, Harem, Romance",1,OVA,,24916
31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu,5.88,"Comedy, Magic, Shoujo",52,TV,Spring 2013,682
22447,Hello Kitty in Momotaro,5.88,"Fantasy, Kids",1,OVA,,376
30746,Fushigi na Somera-chan,5.88,"Comedy, Magic, Slice of Life",12,TV,Fall 2015,11703
41332,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...,5.88,"Ecchi, Romance",8,TV,Spring 2020,18091
32139,DušaN,5.88,"Music, Dementia, Psychological",1,Music,,1263
3398,Hurricane Polymar:Holy Blood,5.88,"Action, Martial Arts, Super Power, Sci-Fi",2,OVA,,1623
31865,Kare Baka: Wagahai no Kare wa Baka de R,5.88,"Comedy, Romance, School",8,ONA,,7437
4129,Mahou no Tenshi Creamy Mami:Curtain Call,5.88,"Music, Comedy, Shoujo",1,Music,,608
34332,Hulaing Babies,5.88,"Slice of Life, Comedy",12,TV,Winter 2019,3303
4489,Septem Charm Magical Kanan: SP Summer Camp,5.88,Hentai,2,Special,,1607
34622,Giant Robo,5.88,"Action, Mecha",1,Special,,708
31790,Active Raid,5.88,"Comedy, Mecha, Police, Sci-Fi",12,TV,Winter 2016,53679
